Mean_Green_Intensity
6.341563275434243252e+01
6.477750206782464204e+01
6.470046082949308186e+01
6.419644334160463472e+01
6.504301075268817556e+01
6.548387096774193594e+01
6.550082712985938826e+01
6.379983457402812519e+01
6.412448304383788411e+01
6.418444995864351199e+01
6.391852770885029145e+01
6.225641025641025550e+01
6.208850289495450880e+01
6.200578990901571785e+01
5.946277915632754230e+01
5.904880066170388631e+01
5.858354011579817922e+01
5.811520737327188613e+01
5.843192291579388353e+01
6.092121212121212182e+01
6.108508771929824377e+01
5.977056277056276912e+01
5.717427733556765901e+01
5.761373035566583667e+01
5.739247311827956821e+01
5.949669148056244694e+01
8.792390405293630806e+01
8.772704714640198631e+01
8.652770885028949976e+01
8.717050691244239147e+01
8.787348135735231835e+01
8.640050272308336332e+01
8.676120653540007766e+01
8.762640692640692919e+01
8.757489177489178189e+01
8.972640692640692350e+01
8.828361960620024718e+01
8.836237955592794435e+01
8.866666666666667140e+01
8.955831265508685135e+01
8.966046319272125231e+01
8.924648469809760343e+01
8.867204301075268802e+01
8.722994210090983813e+01
8.878398268398268556e+01
8.901571546732837703e+01
8.858354011579818632e+01
9.008105872622002153e+01
9.020926385442514572e+01
9.072968558595344746e+01
8.863854425144747040e+01
9.044913151364764303e+01
9.024565756823821516e+01
9.090239867659222739e+01
8.151327072274398233e+01
8.008271298593879806e+01
8.047435897435897800e+01
8.241976840363936674e+01
8.193300248138957897e+01
8.391315136476427483e+01
7.997229114971050024e+01
8.418320926385442249e+01
8.459842845326716088e+01
8.391770057899090318e+01
8.520057899090157605e+01
8.605128205128205821e+01
8.432216708023159413e+01
8.465756823821340049e+01
7.492037566353613443e+01
7.474846876276031082e+01
7.445447121273988955e+01
7.407758268681094194e+01
7.000781250000000000e+01
7.157226562500000000e+01
7.150859375000000284e+01
7.254257812500000568e+01
7.246210937499999716e+01
7.232226562500000000e+01
7.211640624999999716e+01
7.302343750000000000e+01
7.318164062500000000e+01
7.341445312499999432e+01
7.378945312499999432e+01
6.739453125000000000e+01
6.726874999999999716e+01
6.535781249999999432e+01
6.360976562500000142e+01
6.689505920783993531e+01
6.301601562500000142e+01
6.295429687499999716e+01
6.648836259697836226e+01
6.631482237648019407e+01
6.618252347897100663e+01
6.608370763576969864e+01
6.649285422621478858e+01
6.665053763440860735e+01
6.662696443341604891e+01
6.657071960297766111e+01
6.643920595533498386e+01
6.571836228287841664e+01
6.539164598842017995e+01
6.555004135649296870e+01
6.512158808933001808e+01
6.391232423490487946e+01
6.418362282878412373e+01
6.384284532671629364e+01
6.383953680727874058e+01
6.427419354838710319e+01
6.448304383788254768e+01
6.426344086021505575e+01
6.319230769230769340e+01
6.314846980976012958e+01
6.329156327543424254e+01
6.305872622001654548e+01
6.283457402812241810e+01
6.282092638544251173e+01
6.273862696443341491e+01
6.278742762613730122e+01
6.315632754342431809e+01
6.273573200992555599e+01
6.284574028122415257e+01
6.328577336641852469e+01
6.283829611248965819e+01
6.274400330851943863e+01
6.268734491315136381e+01
6.262820512820513130e+01
6.403639371381306944e+01
6.406575682382134573e+01
6.405913978494623962e+01
6.395616211745244328e+01
6.419478908188585820e+01
6.392845326716294352e+01
6.395450785773366675e+01
6.405334987593052176e+01
6.505541770057898532e+01
6.517948717948718240e+01
6.540818858560794524e+01
6.579487179487179560e+01
6.547353184449958974e+01
6.545781637717121271e+01
6.551902398676591588e+01
6.559098428453266649e+01
6.601116625310173447e+01
6.588626964433416333e+01
6.611124896608767187e+01
6.605913978494623962e+01
6.555004135649296870e+01
6.550372208436724009e+01
6.538461538461538680e+01
6.530934656741108313e+01
6.533374689826302983e+01
6.535566583953681175e+01
6.544871794871794179e+01
6.542514474772539756e+01
6.530397022332506651e+01
6.545161290322580783e+01
6.449751861042183521e+01
6.552481389578163373e+01
6.586476426799006845e+01
6.584491315136476430e+01
6.436186931348221663e+01
6.447642679900744156e+01
6.495822994210091395e+01
6.479900744416873692e+01
6.488461538461538680e+01
6.479611248966087089e+01
6.475599669148056137e+01
6.471877584780810366e+01
6.455086848635235697e+01
6.454507857733663911e+01
6.460256410256410220e+01
6.455583126550868656e+01
6.447601323407775453e+01
6.449090157154672909e+01
6.484946236559139265e+01
6.463730355665839511e+01
6.569561621174524646e+01
6.505045492142266994e+01
6.503887510339123423e+01
6.505500413564929829e+01
6.517700578990901761e+01
6.511952026468155452e+01
6.511248966087676138e+01
6.517162944582300099e+01
6.556617038875103276e+01
6.528660049627791295e+01
6.531513647642680098e+01
6.521546732837055060e+01
6.521050454921422102e+01
6.528081058726219510e+01
6.544416873449131344e+01
6.543879239040529683e+01
6.524358974358973740e+01
6.541191066997518533e+01
6.536807278742762151e+01
6.551282051282051100e+01
6.563647642679900684e+01
6.548180314309347239e+01
6.653763440860214473e+01
6.568114143920595893e+01
6.673325062034739119e+01
6.693548387096774377e+01
6.699090157154672909e+01
6.601943755169561712e+01
6.697063688999172371e+01
6.705748552522746309e+01
6.701571546732837703e+01
6.681885856079404107e+01
6.698221670802315941e+01
6.701654259718776530e+01
6.605872622001653838e+01
6.598800661703887727e+01
6.585359801488833398e+01
6.601695616211745232e+01
6.633953680727874769e+01
6.871009098428453399e+01
6.864019851116624693e+01
6.718320926385442249e+01
6.692650061249489113e+01
6.734408602150537604e+01
6.780148883374690172e+01
6.744099632503062480e+01
6.734830543078807352e+01
6.781135157207023667e+01
6.733891384238464184e+01
6.735647202939975386e+01
6.737893017558187125e+01
6.936749693752551593e+01
6.938709677419355160e+01
6.953654552878725781e+01
6.996120865659452193e+01
6.699023437500000000e+01
6.976235198040016883e+01
6.989587586770110761e+01
6.737890625000000000e+01
6.957737852184564531e+01
6.978644344630461660e+01
6.989710085749285895e+01
7.006206614944875355e+01
7.098387096774193594e+01
7.068651778329197555e+01
7.069602977667493349e+01
7.078866832092639072e+01
7.222704714640198631e+01
7.075558312655087434e+01
7.240818858560794524e+01
7.118279569892473546e+01
7.113564929693961858e+01
7.156410256410256920e+01
6.989123242349049292e+01
7.149917287014061174e+01
7.252770885028949976e+01
7.253763440860214473e+01
7.244913151364764303e+01
7.254838709677419217e+01
7.255665839536807482e+01
7.272249793217535796e+01
7.264598842018196478e+01
7.267783291976840587e+01
7.127626137303556675e+01
7.132051282051281760e+01
7.034449958643507728e+01
7.041397849462364888e+01
7.050951199338295794e+01
7.071215880893299754e+01
7.170967741935483275e+01
7.209057071960297947e+01
7.186600496277915795e+01
7.191439205955335012e+01
7.194086021505376038e+01
7.190074441687345086e+01
7.052853598014888803e+01
7.202522746071133497e+01
7.220719602977666796e+01
7.207030603804797408e+01
7.257568238213399070e+01
7.258354011579818632e+01
7.091852770885029145e+01
7.247973531844499462e+01
7.271133167907360928e+01
7.140033085194374962e+01
7.136145574855252960e+01
7.248182931808901230e+01
7.246631278072682392e+01
7.167245657568237505e+01
7.317162944582300099e+01
7.082754342431762495e+01
7.078287841191067287e+01
7.368899917287014034e+01
7.366666666666667140e+01
7.370885028949544449e+01
7.223738626964433251e+01
7.247973531844499462e+01
7.224483043837882690e+01
7.224689826302729045e+01
7.227750206782464204e+01
7.251695616211745232e+01
7.072373862696443325e+01
7.078577336641852469e+01
7.116956162117452322e+01
7.092307692307691980e+01
7.098883374689826553e+01
7.134532671629445133e+01
7.127708850289495501e+01
7.288337468982629730e+01
7.283829611248965819e+01
7.222208436724565672e+01
7.255293631100082052e+01
7.220843672456575746e+01
7.377419354838710319e+01
7.233540115798180636e+01
7.253722084367245770e+01
7.239371381306865771e+01
7.249379652605459512e+01
7.248800661703887727e+01
7.194995864350703130e+01
7.160669975186104352e+01
7.312820512820512420e+01
7.325103391232423178e+01
7.364598842018196478e+01
7.381803143093465280e+01
7.222994210090983813e+01
7.226757650951199707e+01
7.272043010752688019e+01
7.240818858560794524e+01
7.282712985938792372e+01
7.267741935483870463e+01
7.255459057071959705e+01
7.261290322580644840e+01
7.258891645988420294e+01
7.262737799834573593e+01
7.292969396195202592e+01
7.268486352357319902e+01
7.273862696443342202e+01
7.276923076923077360e+01
7.279363110008270610e+01
7.270678246484698093e+01
7.284532671629445133e+01
7.289371381306865771e+01
7.326840363937138534e+01
7.309636062861869732e+01
7.353846153846153300e+01
7.337758478081059366e+01
7.371257237386269878e+01
7.336641852770884498e+01
7.485070306038048216e+01
7.349710504549214818e+01
7.361497105045492617e+01
7.385359801488833398e+01
7.384284532671630075e+01
7.395864350703060097e+01
7.387262200165426407e+01
7.391108354011579706e+01
7.415136476426799561e+01
7.415053763440860735e+01
7.429404466501240734e+01
7.482588916459884842e+01
7.446029776674937750e+01
7.505349122090649416e+01
7.511514904042466867e+01
7.518048182931808299e+01
7.600124069478907529e+01
7.440405293631100392e+01
7.587545937117191386e+01
7.586974275214373620e+01
7.733768885259289050e+01
7.783176806859943042e+01
7.638832176398530294e+01
7.633728052266231145e+01
7.631645569620253866e+01
7.662324234904879461e+01
7.657154673283704938e+01
7.561166253101737311e+01
7.622090649244589144e+01
7.666832092638544793e+01
7.652388730093916536e+01
7.627848101265823288e+01
7.631727235606369675e+01
7.644222131482237614e+01
7.655859534503879615e+01
7.560024499795835595e+01
7.597435897435897800e+01
7.594830438378825477e+01
7.610918114143920832e+01
7.504921422663358044e+01
7.631803143093465280e+01
7.671215880893299754e+01
7.639950372208436136e+01
7.651695616211745232e+01
7.147559966914805329e+01
7.278908188585607775e+01
7.290033085194374962e+01
7.283581472291149339e+01
7.246319272125724353e+01
7.244706368899917948e+01
7.268775847808106505e+01
7.407278742762613888e+01
7.399090157154672909e+01
7.360711331679073055e+01
7.367452440033085281e+01
7.271133167907360928e+01
7.276881720430107237e+01
7.430024813895781222e+01
7.444499586435070171e+01
6.899338296112489388e+01
6.790612076095946748e+01
6.927502067824649146e+01
6.943691302572479174e+01
6.907278742762613888e+01
6.967170273581054118e+01
7.018864842792976333e+01
7.017721518987342222e+01
7.018415679869335122e+01
6.989220089832585359e+01
7.022335647202939413e+01
7.123111474071049543e+01
6.798789062500000568e+01
7.036913025724786053e+01
6.761086157615353898e+01
6.890567578603511834e+01
6.929971416904858472e+01
6.672682727643936573e+01
6.799387505104124330e+01
6.844507962433645787e+01
6.810167415271538971e+01
6.830012249897917798e+01
6.858636178031849795e+01
6.866598611678236352e+01
6.864842792976725150e+01
6.937198856676194225e+01
6.608867187500000284e+01
6.731093749999999432e+01
6.764921875000000284e+01
6.644218750000000284e+01
6.940465496120866362e+01
6.825030624744793784e+01
6.862882809309923005e+01
6.835279706002449984e+01
6.752440033085194671e+01
6.659181141439205476e+01
6.699048800661704206e+01
6.706617038875103276e+01
6.838213399503722201e+01
6.693631100082713203e+01
6.698138957816377115e+01
6.884891792568394919e+01
6.934054716210698643e+01
7.025969783585136952e+01
7.076031033074724519e+01
7.077092690894242821e+01
7.049244589628419533e+01
7.078562678644344430e+01
6.939975500204164405e+01
6.974524400330851392e+01
6.917576509511992811e+01
6.889205955334988118e+01
6.922911497105044987e+01
6.933540115798180636e+01
6.936848635235732274e+01
6.908147229114970855e+01
7.029487179487179560e+01
7.003062474479379773e+01
6.978562678644344430e+01
6.980522662311147997e+01
7.019069007758268697e+01
7.039730502245814137e+01
7.141486320947325339e+01
7.173826051449570684e+01
7.156921192323397918e+01
6.925468750000000284e+01
6.929296875000000000e+01
7.184075132707226885e+01
7.141935483870967971e+01
6.934136382196814452e+01
6.912331563903633480e+01
6.943282972641894446e+01
6.779869334422213001e+01
6.804899959167006784e+01
6.757485525227460244e+01
6.860545905707195402e+01
6.857030603804797408e+01
6.850827129859388265e+01
6.754135649296939903e+01
6.859263854425144302e+01
6.772291149710504499e+01
6.774855252274606698e+01
6.801424382069542673e+01
6.836950146627566482e+01
7.036709956709957225e+01
6.800795978215333548e+01
6.797695852534562277e+01
7.035757575757575921e+01
7.033982683982684136e+01
7.000476190476190652e+01
6.917302052785923649e+01
6.831001256807708444e+01
6.825261834939254868e+01
6.812861332216171206e+01
7.022813852813852975e+01
7.028787878787878185e+01
7.028225108225107931e+01
7.029783549783549290e+01
7.154517543859648754e+01
7.186359649122806559e+01
7.176184210526315610e+01
7.206885964912281395e+01
7.190307017543860013e+01
7.183245614035087101e+01
7.217324561403508199e+01
7.218070175438596436e+01
7.233464912280702208e+01
7.236271929824560800e+01
7.122894736842104635e+01
7.118640350877193157e+01
6.945307017543859729e+01
6.980482456140350678e+01
6.951008771929824093e+01
6.978859649122807696e+01
6.978508771929824661e+01
7.041096491228070420e+01
7.086535087719298076e+01
7.086885964912281111e+01
7.119824561403508767e+01
7.134429824561404132e+01
7.141885964912280826e+01
7.153333333333333144e+01
7.112337662337662891e+01
7.117402597402598019e+01
7.273552631578947114e+01
7.118787878787878753e+01
7.063678257226644064e+01
7.080896522832006212e+01
6.910012568077084438e+01
7.145324675324675923e+01
7.144199134199133994e+01
7.115497835497835410e+01
7.114155844155844477e+01
7.261666666666666003e+01
7.154242424242424647e+01
7.114155844155844477e+01
7.272105263157894228e+01
7.299254385964911762e+01
7.300438596491227372e+01
7.214473684210526017e+01
7.043815789473684674e+01
7.066535087719297792e+01
7.102105263157895365e+01
7.088552631578947683e+01
7.030526315789474268e+01
6.995745614035087101e+01
7.121798245614034784e+01
7.093903508771930433e+01
7.142280701754386030e+01
7.140263157894736423e+01
7.104999999999999716e+01
6.998114035087719742e+01
7.093815789473684674e+01
7.131535087719298360e+01
7.134210526315789025e+01
6.994415584415584419e+01
6.979350649350649860e+01
6.985627705627705097e+01
6.983030303030302832e+01
7.086929824561403279e+01
7.085657894736841911e+01
6.856403508771930433e+01
6.853201754385965216e+01
6.893157894736842195e+01
6.897236842105263577e+01
6.995131578947368212e+01
6.957675438596491801e+01
7.124956140350877831e+01
7.134824561403509335e+01
7.107500000000000284e+01
7.214605263157895365e+01
7.238947368421052886e+01
7.230263157894736992e+01
7.195263157894736139e+01
7.227500000000000568e+01
7.196052631578947967e+01
7.085394736842104635e+01
7.128815789473684106e+01
7.092368421052631788e+01
7.187631578947367927e+01
7.196622807017543266e+01
7.087324561403508483e+01
7.110833333333333428e+01
7.258464912280702208e+01
7.092412280701753957e+01
7.268947368421052602e+01
7.242236842105263861e+01
7.238815789473683537e+01
7.275877192982456165e+01
7.245307017543859729e+01
7.288552631578947683e+01
7.301359649122807127e+01
7.264605263157895365e+01
7.259999999999999432e+01
7.279736842105263861e+01
7.277500000000000568e+01
7.171184210526315894e+01
7.171140350877192304e+01
7.162500000000000000e+01
7.158903508771929580e+01
7.163377192982456165e+01
7.154166666666667140e+01
7.130219298245613402e+01
7.133070175438597005e+01
7.299605263157894797e+01
7.284912280701755094e+01
7.325307017543859445e+01
7.164429824561403848e+01
7.194956140350876694e+01
7.163114035087718889e+01
7.182763157894736139e+01
7.144298245614035636e+01
7.156666666666666288e+01
7.305877192982455881e+01
7.159385964912280542e+01
7.200526315789473131e+01
7.166052631578946830e+01
7.396355555555555839e+01
7.213157894736842479e+01
7.188026315789473131e+01
7.326754385964912331e+01
7.287982456140350962e+01
7.146096491228070136e+01
7.036447368421052317e+01
7.069780701754386598e+01
7.242977777777777249e+01
7.220711111111111791e+01
7.227955555555556089e+01
7.272355555555554929e+01
7.400577777777778010e+01
7.107543859649122453e+01
7.104473684210526585e+01
7.329736842105263861e+01
7.305614035087718605e+01
7.334210526315789025e+01
7.359649122807017818e+01
7.245438596491227656e+01
7.340745614035087385e+01
7.214210526315790162e+01
7.320877192982456449e+01
7.304999999999999716e+01
7.215131578947368496e+01
7.198640350877192873e+01
7.189956140350876979e+01
7.085526315789473983e+01
7.202412280701754810e+01
7.184473684210526301e+01
7.184999999999999432e+01
7.322236842105263577e+01
7.226315789473683537e+01
7.301271929824561369e+01
7.200131578947367927e+01
7.237061403508772628e+01
7.201140350877193441e+01
7.208070175438597005e+01
7.238947368421052886e+01
7.288666666666667027e+01
7.294355555555556236e+01
7.278444444444444628e+01
7.173600000000000421e+01
7.184000000000000341e+01
7.272977777777778385e+01
7.090219298245614254e+01
7.182061403508771491e+01
7.185657894736841911e+01
7.170438596491227656e+01
7.308947368421053170e+01
7.301403508771929296e+01
7.268947368421052602e+01
7.158289473684210691e+01
7.283859649122807411e+01
7.210657894736841911e+01
7.318552631578947398e+01
7.309736842105263577e+01
7.186008771929824945e+01
7.198552631578947114e+01
7.198684210526316463e+01
7.190833333333333144e+01
7.213026315789473131e+01
7.397733333333333405e+01
7.396577777777777385e+01
7.360888888888888459e+01
7.364755555555555588e+01
7.214473684210526017e+01
7.194605263157895081e+01
7.196842105263158373e+01
7.164298245614034499e+01
7.163201754385964648e+01
7.264166666666666572e+01
7.299868421052632073e+01
7.420131578947368212e+01
7.312368421052632073e+01
7.289517543859649606e+01
7.313289473684210407e+01
7.391140350877192589e+01
7.396622807017543266e+01
7.418684210526315326e+01
7.257500000000000284e+01
7.290043859649122737e+01
7.277412280701754810e+01
7.297456140350877263e+01
7.272412280701755094e+01
7.269210526315789878e+01
7.134473684210526301e+01
7.124473684210526869e+01
7.164780701754385461e+01
7.252894736842105772e+01
7.179736842105263861e+01
7.156184210526315326e+01
7.261447368421052317e+01
7.302807017543860013e+01
7.309956140350877263e+01
7.292631578947369064e+01
7.391008771929824661e+01
7.385627705627705097e+01
7.406233766233766858e+01
7.428640350877192589e+01
7.304978354978355526e+01
7.309385964912280542e+01
7.277500000000000568e+01
7.298377192982455597e+01
7.288508771929824093e+01
7.291710526315789309e+01
7.195614035087719174e+01
7.162149122807016965e+01
7.164342105263158089e+01
7.162280701754386314e+01
7.166973684210526585e+01
7.172192982456139987e+01
7.203070175438595868e+01
7.343377192982455881e+01
7.350833333333333997e+01
7.341403508771929864e+01
7.239166666666666572e+01
7.126710526315790162e+01
7.141271929824561937e+01
7.096447368421053170e+01
7.233947368421053170e+01
7.227192982456139703e+01
7.334210526315789025e+01
7.093771929824561084e+01
7.190394736842105772e+01
7.324517543859649038e+01
7.323991228070175907e+01
7.323377192982455597e+01
7.316184210526316178e+01
7.274605263157894797e+01
7.279912280701753957e+01
7.159912280701755094e+01
7.132236842105263008e+01
7.161140350877192873e+01
7.165131578947368496e+01
7.168947368421052602e+01
7.307412280701754526e+01
7.311228070175438631e+01
7.279429824561402995e+01
7.279078947368421382e+01
7.323596491228070704e+01
7.294956140350876694e+01
7.158508771929824377e+01
7.155482456140350678e+01
7.348133333333333894e+01
7.308666666666667311e+01
7.317111111111111654e+01
7.209822222222221910e+01
7.252894736842105772e+01
7.283289473684210691e+01
7.236491228070175907e+01
7.228377192982456734e+01
7.260394736842104635e+01
7.153815789473684106e+01
7.171244444444444355e+01
7.186044444444443968e+01
7.195066666666666322e+01
7.197422222222222388e+01
7.224444444444444002e+01
